BankID,Station ID,Star_year,End_year,Lat,Long,Long 2,Elev,Station name,ISPD directory,ISPD_path_directory,source_path_name,Source_name,Source_Contact,Source_ID
1013,limassol,1883,1945,34.66,33.02,33.02,8,Limassol,ISPD30_add/ACRE/limassol,ISPD30_add,ACRE,international stations recovered by Atmospheric Circulation Reconstructions over the Earth (ACRE) initiative,Rob Allan,#N/A
1000,221130-99999,1937,1937,68.95,33.05,33.05,46,MURMANSK,ISPD2_2_4/isd2ispd/2/221130-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,22113,1935,2013,68.97,33.05,33.05,57,MURMANSK,ISPD40_add/003027_AllRussia/22113,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800033261,1935,1975,51.2,33.2,33.2,149,KONOTOP,ISPD2_2_4/ispd1_1/russia/63800033261,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,332610-99999,1937,1937,51.23,33.22,33.22,148,KONOTOP,ISPD2_2_4/isd2ispd/3/332610-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026289,1901,2000,57.97,33.23,33.23,201,Valday,ISPD2_2_4/ispd1_1/russia/63800026289,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800022119,1931,1984,68.4,33.3,33.3,143,PULOSERO,ISPD2_2_4/ispd1_1/russia/63800022119,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1015,17607-0,1881,1922,35.19,33.37,33.37,152,Nicosia,ISPD40_add/001015_EURO4M/17607-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
3027,22619,1935,2013,63.27,33.42,33.42,130,Padany,ISPD40_add/003027_AllRussia/22619,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
3027,22019,1935,2013,69.2,33.48,33.48,32,Poljarnoe,ISPD40_add/003027_AllRussia/22019,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1000,220190-99999,1932,1935,69.18,33.5,33.5,9999,SEVEROMORSK,ISPD2_2_4/isd2ispd/2/220190-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,339940-99999,1932,1937,44.62,33.53,33.53,8,SEVASTOPOL/BELBEK,ISPD2_2_4/isd2ispd/3/339940-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033991,1881,1990,44.62,33.53,33.53,7,"Sevastopol',MGS",ISPD2_2_4/ispd1_1/russia/63800033991,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,260940-99999,1932,1937,59.65,33.53,33.53,49,TIHVIN,ISPD2_2_4/isd2ispd/2/260940-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,26094,1938,2013,59.65,33.55,33.55,60,TIHVIN,ISPD40_add/003027_AllRussia/26094,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1000,222160-99999,1932,1937,67.58,33.7,33.7,9999,APATITY,ISPD2_2_4/isd2ispd/2/222160-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,623360-99999,1938,1940,31.12,33.77,33.77,10,EL ARISH,ISPD2_2_4/isd2ispd/6/623360-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033992,1935,1988,44.6,33.9,33.9,218,GOLUBINKA,ISPD2_2_4/ispd1_1/russia/63800033992,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033915,1925,1990,46.5,33.9,33.9,29,ASKANIJA-NOVA,ISPD2_2_4/ispd1_1/russia/63800033915,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800026291,1936,1994,58.4,33.9,33.9,88,BOROVICI,ISPD2_2_4/ispd1_1/russia/63800026291,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800026795,1936,2000,54.4,34,34,238,SPAS-DEMINSK,ISPD2_2_4/ispd1_1/russia/63800026795,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,339990-99999,1932,1936,44.45,34.07,34.07,1180,AY-PETRI MTN,ISPD2_2_4/isd2ispd/3/339990-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033999,1898,1975,44.47,34.07,34.07,1180,Ay-Petry,ISPD2_2_4/ispd1_1/russia/63800033999,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,339460-99999,1936,1936,44.95,34.13,34.13,250,SIMFEROPOL,ISPD2_2_4/isd2ispd/3/339460-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033990,1882,1972,44.5,34.17,34.17,41,Yalta,ISPD2_2_4/ispd1_1/russia/63800033990,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800026092,1937,1995,59.9,34.2,34.2,91,SUGOZERO,ISPD2_2_4/ispd1_1/russia/63800026092,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,22820,1935,2013,61.82,34.27,34.27,112,Petrozavodsk,ISPD40_add/003027_AllRussia/22820,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800022727,1936,2000,62.2,34.3,34.3,38,KONDOPOGA,ISPD2_2_4/ispd1_1/russia/63800022727,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,26898,1936,2013,53.25,34.32,34.32,214,BR'JNSK,ISPD40_add/003027_AllRussia/26898,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800026498,1938,2000,56.27,34.32,34.32,195,Rzhev,ISPD2_2_4/ispd1_1/russia/63800026498,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,264980-99999,1932,1937,56.27,34.33,34.33,197,RZEV,ISPD2_2_4/isd2ispd/2/264980-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800022324,1936,1964,66.67,34.33,34.33,39,Umba,ISPD2_2_4/ispd1_1/russia/63800022324,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,228200-99999,1932,1937,61.78,34.38,34.38,67,PETROZAVODSK,ISPD2_2_4/isd2ispd/2/228200-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033877,1935,1990,46.9,34.4,34.4,54,NIGNIE_SEROGOZI,ISPD2_2_4/ispd1_1/russia/63800033877,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033805,1935,1990,47.6,34.4,34.4,53,NIKOPOL',ISPD2_2_4/ispd1_1/russia/63800033805,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,225220-99999,1932,1937,64.95,34.48,34.48,13,KEM,ISPD2_2_4/isd2ispd/2/225220-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033960,1935,1990,44.9,34.5,34.5,987,KARABY-YALA,ISPD2_2_4/ispd1_1/russia/63800033960,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800026196,1936,1994,58.9,34.5,34.5,163,HVOJNAJA,ISPD2_2_4/ispd1_1/russia/63800026196,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033506,1886,1982,49.6,34.55,34.55,160,"Poltava,AMSG",ISPD2_2_4/ispd1_1/russia/63800033506,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,335060-99999,1936,2013,49.6,34.55,34.55,160,POLTAVA,ISPD2_2_4/isd2ispd/3/335060-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,263930-99999,1932,1973,57.58,34.57,34.57,167,VYSNIJ VOLOCEK,ISPD2_2_4/isd2ispd/2/263930-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026393,1893,2000,57.58,34.57,34.57,167,Vyschniy Volochek,ISPD2_2_4/ispd1_1/russia/63800026393,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,339100-99999,1932,1971,46.17,34.65,34.65,15,HENICHESK,ISPD2_2_4/isd2ispd/3/339100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033962,1935,1990,45.5,34.7,34.7,20,NIGNEGORSK,ISPD2_2_4/ispd1_1/russia/63800033962,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,268940-99999,1932,1936,53.75,34.75,34.75,190,ZUKOVKA,ISPD2_2_4/isd2ispd/2/268940-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,22422,1935,2013,65.9,34.77,34.77,9,GRIDINO,ISPD40_add/003027_AllRussia/22422,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800022522,1916,1935,64.98,34.78,34.78,1,Kem',ISPD2_2_4/ispd1_1/russia/63800022522,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,22520,1935,2013,64.98,34.8,34.8,7,Kem'-Port,ISPD40_add/003027_AllRussia/22520,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800022127,1936,1999,68.08,34.8,34.8,161,Lovozero,ISPD2_2_4/ispd1_1/russia/63800022127,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033910,1883,1975,46.17,34.82,34.82,14,Genichensk,ISPD2_2_4/ispd1_1/russia/63800033910,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033961,1936,1990,45.9,34.9,34.9,4,STRELKOVOE,ISPD2_2_4/ispd1_1/russia/63800033961,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,345040-99999,1932,1937,48.55,35.1,35.1,62,DNIPROPETROVSK,ISPD2_2_4/isd2ispd/3/345040-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800022028,1893,1935,69.2,35.1,35.1,33,Teriberka,ISPD2_2_4/ispd1_1/russia/63800022028,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1018,jerusalem,1897,1902,31.8,35.18,35.18,750,Jerusalem,ISPD40_add/001018_AustrianISC/USUS/jerusalem,ISPD40_add,001018_AustrianISC,University of Giessen worldwide early data,Juerg Luterbacher,#N/A
1000,347040-99999,1936,1998,46.83,35.37,35.37,39,MELITOPOL,ISPD2_2_4/isd2ispd/3/347040-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,339760-99999,1932,1937,45.03,35.38,35.38,8,FEODOSIIA,ISPD2_2_4/isd2ispd/3/339760-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800034704,1936,1990,46.8,35.4,35.4,17,MELITOPOL',ISPD2_2_4/ispd1_1/russia/63800034704,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,401000-99999,1932,1939,33.87,35.45,35.45,70,BEYROUTH (AEROPORT),ISPD2_2_4/isd2ispd/4/401000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,34202,1935,2013,50.8,35.77,35.77,225,GOTNJA,ISPD40_add/003027_AllRussia/34202,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1000,400220-99999,1937,1939,35.53,35.8,35.8,27,LATTAKIA,ISPD2_2_4/isd2ispd/4/400220-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,401030-99999,1937,1939,34.45,35.82,35.82,5,TRIPOLI,ISPD2_2_4/isd2ispd/4/401030-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1015,40106-0,1912,1939,33.82,35.89,35.89,918,Ksara,ISPD40_add/001015_EURO4M/40106-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
1003,63800034502,1935,1990,48.6,35.9,35.9,66,PAVLOGRAD,ISPD2_2_4/ispd1_1/russia/63800034502,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800022529,1937,2000,64.2,35.9,35.9,2,KOLEJMA,ISPD2_2_4/ispd1_1/russia/63800022529,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,270080-99999,1936,1937,59.4,35.93,35.93,136,BABAEVO,ISPD2_2_4/isd2ispd/2/270080-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,401020-99999,1937,1939,33.87,36,36,273,RAYACK,ISPD2_2_4/isd2ispd/4/401020-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,27509,1935,2013,55.52,36,36,184,MOZAJSK,ISPD40_add/003027_AllRussia/27509,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
3027,34009,1935,2013,51.77,36.17,36.17,246,Kursk,ISPD40_add/003027_AllRussia/34009,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800034009,1891,1935,51.65,36.18,36.18,246,Kursk,ISPD2_2_4/ispd1_1/russia/63800034009,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800034509,1935,1990,48.1,36.2,36.2,176,CAPLINO,ISPD2_2_4/ispd1_1/russia/63800034509,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,340090-99999,1932,1935,51.75,36.2,36.2,234,KURSK,ISPD2_2_4/isd2ispd/3/340090-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,400800-99999,1937,1939,33.48,36.23,36.23,220,DAMASCUS INT. AIRPO,ISPD2_2_4/isd2ispd/4/400800-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,343000-99999,1932,1937,50,36.23,36.23,148,KHARKIV,ISPD2_2_4/isd2ispd/3/343000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,277030-99999,1932,1937,54.52,36.25,36.25,191,KALUGA,ISPD2_2_4/isd2ispd/2/277030-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800034300,1938,1975,49.93,36.28,36.28,147,Kharkov,ISPD2_2_4/ispd1_1/russia/63800034300,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800034609,1935,1975,47.3,36.3,36.3,222,KIRILLOVKA,ISPD2_2_4/ispd1_1/russia/63800034609,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,339830-99999,1932,1936,45.37,36.32,36.32,4,KERCH,ISPD2_2_4/isd2ispd/3/339830-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800034409,1935,1988,48.9,36.32,36.32,185,Lozovaya,ISPD2_2_4/ispd1_1/russia/63800034409,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800022837,1881,1935,61.02,36.45,36.45,57,Vyterga,ISPD2_2_4/ispd1_1/russia/63800022837,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,228370-99999,1932,1935,61.02,36.45,36.45,8,VYTEGRA,ISPD2_2_4/isd2ispd/2/228370-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,22837,1935,2013,61.02,36.45,36.45,55,Vyterga,ISPD40_add/003027_AllRussia/22837,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800027217,1891,1993,57.8,36.7,36.7,140,Bezhetsk,ISPD2_2_4/ispd1_1/russia/63800027217,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,400550-99999,1937,1939,34.72,36.72,36.72,158,HOMS,ISPD2_2_4/isd2ispd/4/400550-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,347170-99999,1932,1989,46.75,36.78,36.78,2,BERDYANSK,ISPD2_2_4/isd2ispd/3/347170-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,223340-99999,1932,1937,66.28,36.92,36.92,13,VARZUGA,ISPD2_2_4/isd2ispd/2/223340-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800022235,1932,1935,67.37,37.03,37.03,155,Krasnoshelye,ISPD2_2_4/ispd1_1/russia/63800022235,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,278150-99999,1932,1937,53.57,37.05,37.05,249,CERN,ISPD2_2_4/isd2ispd/2/278150-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,22235,1935,2013,67.35,37.05,37.05,155,Krasnoshel'e,ISPD40_add/003027_AllRussia/22235,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1000,400070-99999,1937,1939,36.18,37.23,37.23,119,ALEPPO INT. AEROPOR,ISPD2_2_4/isd2ispd/4/400070-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,344150-99999,1932,2004,49.18,37.3,37.3,79,IZIUM,ISPD2_2_4/isd2ispd/3/344150-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800034415,1936,1975,49.2,37.3,37.3,79,IZJUM,ISPD2_2_4/ispd1_1/russia/63800034415,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,34110,1936,2013,51.17,37.35,37.35,223,Bogorodickoe-Fenino,ISPD40_add/003027_AllRussia/34110,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800034312,1935,1990,50.2,37.4,37.4,213,PRIKOLOTNOE,ISPD2_2_4/ispd1_1/russia/63800034312,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800034615,1935,1990,47.6,37.5,37.5,266,VOLNOVAHA,ISPD2_2_4/ispd1_1/russia/63800034615,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,347120-99999,1936,1937,47.1,37.55,37.55,64,MARIUPOL,ISPD2_2_4/isd2ispd/3/347120-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800027612,1938,1958,55.75,37.57,37.57,176,"Moscow,agro acad.",ISPD2_2_4/ispd1_1/russia/63800027612,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800034013,1935,2000,52.5,37.6,37.6,179,LIVNY,ISPD2_2_4/ispd1_1/russia/63800034013,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,370000-99999,1932,1937,44.73,37.65,37.65,37,NOVOROSSIJSK,ISPD2_2_4/isd2ispd/3/370000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,276120-99999,1932,1938,55.77,37.67,37.67,143,MOSKVA,ISPD2_2_4/isd2ispd/2/276120-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,400860-99999,1937,1939,34.53,37.7,37.7,170,1E+030,ISPD2_2_4/isd2ispd/4/400860-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800027719,1935,1987,54.2,37.7,37.7,203,TULA,ISPD2_2_4/ispd1_1/russia/63800027719,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,229390-99999,1932,1990,60.03,37.78,37.78,120,BELOZERSK,ISPD2_2_4/isd2ispd/2/229390-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,34321,1935,2013,50.22,38.1,38.1,111,VALUJKI,ISPD40_add/003027_AllRussia/34321,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
3027,22641,1935,2013,63.9,38.12,38.12,11,Onega,ISPD40_add/003027_AllRussia/22641,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800034421,1936,1990,49.4,38.2,38.2,91,SVATOVO,ISPD2_2_4/ispd1_1/russia/63800034421,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,347270-99999,1932,1935,46.72,38.27,38.27,3,EJSK,ISPD2_2_4/isd2ispd/3/347270-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,400610-99999,1937,1939,34.55,38.28,38.28,122,PALMYRA,ISPD2_2_4/isd2ispd/4/400610-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800034524,1935,1997,48.4,38.4,38.4,335,DEBALCEVO,ISPD2_2_4/ispd1_1/russia/63800034524,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800022541,1936,2000,64.8,38.4,38.4,5,UNSKIJ_MAJAK,ISPD2_2_4/ispd1_1/russia/63800022541,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,273210-99999,1932,1935,57.78,38.47,38.47,9999,UGLIC,ISPD2_2_4/isd2ispd/2/273210-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800034622,1935,1990,47.8,38.5,38.5,192,AMVROSIERVKA,ISPD2_2_4/ispd1_1/russia/63800034622,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,272250-99999,1936,1937,58.05,38.87,38.87,101,RYBINSK,ISPD2_2_4/isd2ispd/2/272250-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800034922,1936,2000,45.6,38.9,38.9,22,TIMASHEVSK,ISPD2_2_4/ispd1_1/russia/63800034922,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800034825,1936,2000,46.1,38.9,38.9,17,KANEVSKA'J,ISPD2_2_4/ispd1_1/russia/63800034825,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800022845,1883,1935,61.5,38.93,38.93,124,Kargopol,ISPD2_2_4/ispd1_1/russia/63800022845,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,22845,1935,2013,61.52,38.93,38.93,124,Kargopol',ISPD40_add/003027_AllRussia/22845,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800034720,1882,1935,47.2,38.95,38.95,30,"Taganrog,lighthouse",ISPD2_2_4/ispd1_1/russia/63800034720,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,34927,1939,2013,45.05,39,39,28,"Krasnodar,Kruglik",ISPD40_add/003027_AllRussia/34927,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
